#timestamp x y z qw qx qy qz
1779938806.224457 505947.092171 2495887.712187 19.692505 -0.138469 -0.007776 0.054453 0.988838
1779938806.324457 505947.024555 2495887.839788 19.702070 -0.156243 -0.000774 0.056005 0.986129
1779938806.424459 505946.960364 2495887.968849 19.716578 -0.175736 0.005956 0.069440 0.981967
1779938806.524459 505946.899594 2495888.092392 19.720370 -0.188718 -0.001526 0.093684 0.977551
1779938806.624461 505946.838350 2495888.208226 19.709030 -0.186447 -0.007255 0.105186 0.976791
1779938806.724462 505946.775434 2495888.313879 19.696391 -0.173842 0.000917 0.094486 0.980230
1779938806.824463 505946.712883 2495888.416522 19.699861 -0.151699 0.003200 0.089955 0.984320
1779938806.924463 505946.660794 2495888.514476 19.712270 -0.159202 -0.009052 0.106121 0.981484
1779938807.024464 505946.612713 2495888.613976 19.710990 -0.133918 -0.012457 0.116897 0.983995
1779938807.124466 505946.560415 2495888.728734 19.696469 -0.138762 0.011739 0.122360 0.982667
1779938807.224468 505946.506794 2495888.859152 19.683743 -0.128271 0.023319 0.112450 0.985067
1779938807.324469 505946.453337 2495888.992801 19.688472 -0.113802 0.012422 0.117888 0.986406
1779938807.424471 505946.398078 2495889.120784 19.698114 -0.109087 -0.002515 0.120530 0.986695
1779938807.524473 505946.338121 2495889.235967 19.706305 -0.117014 -0.003949 0.122739 0.985509
1779938807.624473 505946.276976 2495889.342685 19.702363 -0.119299 -0.003354 0.106434 0.987131
1779938807.724475 505946.212323 2495889.445274 19.693969 -0.094809 0.003181 0.087795 0.991611
1779938807.824477 505946.146191 2495889.545400 19.700032 -0.079397 0.015968 0.086320 0.992970
1779938807.924479 505946.088068 2495889.642507 19.714193 -0.081435 0.007226 0.107254 0.990865
1779938808.024479 505946.032569 2495889.742007 19.709875 -0.065748 -0.003284 0.104949 0.992296
1779938808.124480 505945.969851 2495889.849153 19.689877 -0.078379 0.000023 0.103946 0.991490
1779938808.224481 505945.901250 2495889.964860 19.673999 -0.111522 0.000808 0.105328 0.988164
1779938808.324483 505945.831619 2495890.081095 19.679548 -0.137418 -0.003975 0.101860 0.985254
1779938808.424483 505945.757464 2495890.195292 19.696179 -0.147532 -0.025972 0.092165 0.984411
1779938808.524484 505945.678361 2495890.299059 19.707232 -0.170927 -0.043809 0.093912 0.979819
1779938808.624484 505945.595435 2495890.395670 19.701562 -0.183680 -0.042850 0.087437 0.978151
1779938808.724486 505945.509617 2495890.485160 19.692315 -0.190071 -0.036020 0.084166 0.977493
1779938808.824486 505945.420929 2495890.568493 19.694380 -0.198587 -0.030588 0.090025 0.975461
1779938808.924487 505945.334481 2495890.648832 19.699871 -0.206631 -0.044063 0.098145 0.972486
1779938809.024488 505945.244730 2495890.725554 19.697321 -0.236347 -0.043619 0.101004 0.965420
1779938809.124490 505945.142949 2495890.805831 19.689270 -0.276171 -0.033306 0.096672 0.955654
1779938809.224489 505945.031638 2495890.889299 19.679440 -0.321124 -0.024915 0.083200 0.943046
1779938809.324490 505944.918684 2495890.964292 19.681811 -0.357701 -0.038458 0.076949 0.929865
1779938809.424492 505944.802348 2495891.021735 19.693215 -0.403026 -0.049632 0.073605 0.910873
1779938809.524494 505944.687663 2495891.054545 19.705690 -0.455858 -0.045924 0.081460 0.885127
1779938809.624494 505944.579514 2495891.071502 19.706928 -0.491895 -0.041073 0.073071 0.866610
1779938809.724496 505944.474692 2495891.079477 19.699776 0.514618 0.036637 -0.052470 -0.855028
1779938809.824497 505944.367803 2495891.077354 19.701174 0.521685 0.041201 -0.045658 -0.850919
1779938809.924498 505944.258586 2495891.072308 19.707042 0.552639 0.064371 -0.041208 -0.829909
1779938810.024500 505944.149797 2495891.054960 19.707404 0.576503 0.072920 -0.038513 -0.812923
1779938810.124502 505944.034029 2495891.025149 19.700056 0.637261 0.064997 -0.037262 -0.766997
1779938810.224503 505943.913341 2495890.983872 19.690058 0.693957 0.064809 -0.029168 -0.716500
1779938810.324504 505943.795235 2495890.934341 19.687489 0.745400 0.074555 -0.019917 -0.662136
1779938810.424505 505943.684606 2495890.876570 19.694584 0.793308 0.084407 0.007122 -0.602900
1779938810.524504 505943.592271 2495890.798305 19.707481 0.825406 0.092597 0.016809 -0.556641
1779938810.624506 505943.514457 2495890.706473 19.710379 0.864697 0.090164 0.015995 -0.493876
1779938810.724503 505943.449775 2495890.605587 19.702291 0.888937 0.078870 0.019124 -0.450783
1779938810.824508 505943.398748 2495890.499059 19.697050 0.902388 0.073987 0.012983 -0.424326
1779938810.924509 505943.352545 2495890.393174 19.701469 0.918084 0.082926 -0.003217 -0.387602
1779938811.024509 505943.306172 2495890.293189 19.704223 0.933984 0.094033 -0.031986 -0.343233
1779938811.124511 505943.256676 2495890.196068 19.697469 0.938902 0.101360 -0.046716 -0.325587
1779938811.224512 505943.203923 2495890.097388 19.684851 0.942771 0.108655 -0.037135 -0.313047
1779938811.324514 505943.150496 2495889.994872 19.671953 0.949787 0.107205 -0.019634 -0.293301
1779938811.424513 505943.098421 2495889.888417 19.671680 0.953788 0.102522 0.001670 -0.282443
1779938811.524515 505943.053890 2495889.776790 19.684330 0.961179 0.102606 0.009455 -0.255963
1779938811.624517 505943.023371 2495889.667060 19.700213 0.968462 0.109923 -0.004833 -0.223552
1779938811.724517 505942.996059 2495889.560678 19.702459 0.972006 0.097109 0.003531 -0.213921
1779938811.824517 505942.974896 2495889.454765 19.695405 0.972721 0.078722 0.012539 -0.217853
1779938811.924520 505942.961364 2495889.348345 19.696824 0.969563 0.077876 0.011651 -0.231836
1779938812.024519 505942.946235 2495889.243005 19.709762 0.971727 0.095023 0.017528 -0.215428
1779938812.124521 505942.934121 2495889.138132 19.711614 0.972836 0.100435 0.012473 -0.208202
1779938812.224522 505942.926956 2495889.027820 19.700895 0.975430 0.101835 0.001365 -0.195358
1779938812.324523 505942.917979 2495888.906082 19.686159 0.980505 0.096563 0.005603 -0.171040
1779938812.424523 505942.910958 2495888.774663 19.678595 0.984924 0.092441 0.029312 -0.143250
1779938812.524524 505942.913098 2495888.641024 19.688276 0.986788 0.109537 0.043222 -0.111283
1779938812.624525 505942.922766 2495888.506979 19.698678 0.990378 0.113355 0.047860 -0.063331
1779938812.724526 505942.941957 2495888.379802 19.705431 0.991603 0.119800 0.039103 -0.029035
1779938812.824528 505942.964229 2495888.259140 19.701713 0.994039 0.102941 0.033991 -0.011620
1779938812.924530 505942.991897 2495888.139940 19.698960 0.994012 0.100198 0.038343 -0.020750
1779938813.024531 505943.023970 2495888.021936 19.705707 0.991647 0.126809 0.020889 -0.010893
1779938813.124533 505943.051156 2495887.909227 19.712292 0.987782 0.155540 -0.002441 0.009364
1779938813.224534 505943.073861 2495887.797922 19.705856 0.988067 0.153267 -0.015131 0.001725
1779938813.324535 505943.095395 2495887.678574 19.693770 0.990187 0.139154 -0.004319 -0.012118
1779938813.424537 505943.118045 2495887.552855 19.686079 0.991704 0.127872 0.011732 -0.005902
1779938813.524539 505943.144966 2495887.425462 19.692322 0.992719 0.118935 0.018990 -0.001460
1779938813.624540 505943.173807 2495887.298510 19.706295 0.992961 0.114746 0.019851 0.021637
1779938813.724541 505943.203417 2495887.176488 19.716508 0.992742 0.115293 0.014691 0.030890
1779938813.824543 505943.230626 2495887.056161 19.711934 0.994849 0.099011 0.009550 0.019537
1779938813.924544 505943.260004 2495886.938113 19.705202 0.996282 0.085817 0.003354 -0.006856
1779938814.024546 505943.293488 2495886.823173 19.713203 0.994808 0.096501 -0.002113 -0.032253
1779938814.124545 505943.321069 2495886.713466 19.722820 0.992539 0.117042 0.008091 -0.033204
1779938814.224547 505943.347258 2495886.605290 19.714941 0.992185 0.112308 0.020067 -0.050537
1779938814.324548 505943.375655 2495886.486051 19.699698 0.993634 0.105597 0.021138 -0.033069
1779938814.424548 505943.403908 2495886.353542 19.691901 0.995325 0.092000 0.027638 -0.010052
1779938814.524550 505943.434106 2495886.219049 19.702166 0.996447 0.078091 0.031394 0.003164
1779938814.624550 505943.466383 2495886.087691 19.723836 0.995069 0.086701 0.031120 0.036769
1779938814.724552 505943.497436 2495885.957496 19.735158 0.994021 0.091414 0.040387 0.043995
1779938814.824553 505943.528330 2495885.829790 19.725426 0.994969 0.086183 0.035919 0.036311
1779938814.924554 505943.561042 2495885.708867 19.713348 0.994845 0.097107 0.012941 0.026194
1779938815.024555 505943.590222 2495885.592624 19.713906 0.992943 0.116644 0.002447 0.021284
1779938815.124556 505943.616183 2495885.480830 19.718460 0.990355 0.137086 0.020092 0.000532
1779938815.224558 505943.645844 2495885.364547 19.711646 0.990585 0.135705 0.017871 -0.002667
1779938815.324560 505943.680696 2495885.238117 19.708735 0.990765 0.131850 -0.001782 0.031569
1779938815.424562 505943.719357 2495885.105032 19.720436 0.992318 0.104468 -0.012521 0.065075
1779938815.524563 505943.766589 2495884.975468 19.746061 0.990573 0.083294 -0.028425 0.104969
1779938815.624564 505943.822260 2495884.850456 19.769094 0.988145 0.078831 -0.043139 0.124475
1779938815.724566 505943.878888 2495884.728406 19.776498 0.984598 0.083523 -0.053849 0.143841
1779938815.824566 505943.936574 2495884.609320 19.766349 0.981946 0.079418 -0.067292 0.157945
1779938815.924567 505943.990195 2495884.495769 19.757034 0.979537 0.085658 -0.069482 0.168354
1779938816.024567 505944.035603 2495884.382872 19.763363 0.980177 0.094056 -0.054022 0.165798
1779938816.124568 505944.077718 2495884.274682 19.770007 0.977758 0.103799 -0.050296 0.175171
1779938816.224568 505944.116668 2495884.164420 19.762241 0.975278 0.090621 -0.044277 0.196620
1779938816.324570 505944.156524 2495884.048465 19.749562 0.970891 0.076145 -0.037779 0.223932
1779938816.424571 505944.196790 2495883.927889 19.747171 0.962540 0.083169 -0.029572 0.256369
1779938816.524572 505944.234933 2495883.808589 19.755558 0.950969 0.115365 -0.022328 0.286096
1779938816.624573 505944.274406 2495883.691783 19.758420 0.940234 0.142361 -0.013261 0.309058
1779938816.724575 505944.313971 2495883.575208 19.747316 0.935604 0.145209 -0.005506 0.321759
1779938816.824576 505944.354134 2495883.458003 19.729952 0.941292 0.134870 -0.005933 0.309425
1779938816.924575 505944.391362 2495883.340544 19.727479 0.947023 0.139409 -0.009152 0.289186
1779938817.024576 505944.422054 2495883.219083 19.738708 0.951341 0.156228 -0.005321 0.265547
1779938817.124578 505944.446609 2495883.099711 19.744776 0.955991 0.171961 -0.006099 0.237641
1779938817.224578 505944.471679 2495882.980247 19.735058 0.958389 0.166978 -0.025164 0.230166
1779938817.324578 505944.500977 2495882.855246 19.724535 0.958224 0.165290 -0.029528 0.231545
1779938817.424580 505944.534068 2495882.727357 19.727619 0.952429 0.176330 -0.025584 0.247251
1779938817.524583 505944.573269 2495882.605650 19.738989 0.949039 0.187027 -0.029800 0.251908
1779938817.624585 505944.614967 2495882.491300 19.742756 0.944759 0.196074 -0.025847 0.261377
1779938817.724586 505944.658460 2495882.380027 19.732774 0.947087 0.187978 -0.011935 0.259901
1779938817.824587 505944.706298 2495882.269159 19.722960 0.949876 0.179568 -0.002652 0.255898
1779938817.924588 505944.755007 2495882.159786 19.732830 0.952333 0.177477 0.008580 0.247973
1779938818.024589 505944.799983 2495882.051280 19.748025 0.953538 0.169040 0.022151 0.248396
1779938818.124590 505944.838943 2495881.948862 19.751518 0.953234 0.165174 0.017095 0.252527
1779938818.224591 505944.877373 2495881.845022 19.734335 0.948313 0.153007 0.004570 0.277974
1779938818.324591 505944.918285 2495881.732386 19.716873 0.943348 0.151352 0.010485 0.295089
1779938818.424593 505944.959673 2495881.609394 19.722265 0.933205 0.160664 0.014270 0.321112
1779938818.524596 505945.002378 2495881.489600 19.738591 0.924520 0.172424 0.015176 0.339562
1779938818.624596 505945.048767 2495881.377765 19.742700 0.917880 0.175828 0.026983 0.354757
1779938818.724598 505945.097924 2495881.268184 19.730554 0.915553 0.170756 0.045027 0.361356
1779938818.824598 505945.149797 2495881.156909 19.720497 0.920013 0.170520 0.054416 0.348625
1779938818.924599 505945.198106 2495881.041148 19.729174 0.922961 0.175404 0.058125 0.337636
1779938819.024600 505945.237675 2495880.925290 19.744179 0.924187 0.191829 0.063371 0.324137
1779938819.124601 505945.271025 2495880.813533 19.742852 0.930397 0.194683 0.040662 0.307905
1779938819.224604 505945.303385 2495880.699944 19.725026 0.936661 0.179104 0.026102 0.299844
1779938819.324606 505945.339489 2495880.579150 19.714279 0.937023 0.171945 0.033493 0.302162
1779938819.424606 505945.376105 2495880.452075 19.727102 0.928996 0.173999 0.029007 0.325346
1779938819.524607 505945.416553 2495880.334954 19.742559 0.921563 0.185526 0.021964 0.340322
1779938819.624608 505945.456542 2495880.225406 19.741399 0.917178 0.194599 0.036085 0.345851
1779938819.724609 505945.499530 2495880.114210 19.726406 0.916425 0.193821 0.051125 0.346388
1779938819.824608 505945.542423 2495880.001514 19.720568 0.921642 0.193182 0.057781 0.331539
1779938819.924609 505945.581153 2495879.885172 19.738241 0.931398 0.179165 0.055387 0.311976
1779938820.024611 505945.615690 2495879.771267 19.758430 0.937765 0.165833 0.052693 0.300532
1779938820.124612 505945.649411 2495879.661420 19.761147 0.940428 0.155134 0.043719 0.299360
1779938820.224613 505945.684716 2495879.549406 19.746574 0.941831 0.147331 0.039204 0.299516
1779938820.324614 505945.720488 2495879.438987 19.738019 0.933594 0.144737 0.041205 0.325202
1779938820.424615 505945.761829 2495879.327319 19.750001 0.922323 0.133830 0.046608 0.359496
1779938820.524615 505945.809066 2495879.219929 19.762771 0.912446 0.134281 0.050438 0.383232
1779938820.624617 505945.856458 2495879.118463 19.761038 0.900366 0.145425 0.060266 0.405662
1779938820.724617 505945.907826 2495879.011543 19.746638 0.897178 0.146337 0.075537 0.409818
1779938820.824618 505945.962629 2495878.895933 19.739161 0.902087 0.139588 0.076023 0.401217
1779938820.924619 505946.013083 2495878.778111 19.752339 0.906695 0.150287 0.076297 0.386648
1779938821.024618 505946.056148 2495878.666425 19.759159 0.912260 0.165876 0.085057 0.364737
1779938821.124621 505946.097732 2495878.555457 19.751348 0.917771 0.170431 0.068489 0.352079
1779938821.224622 505946.142659 2495878.440284 19.736649 0.914913 0.163521 0.057543 0.364533
1779938821.324622 505946.192233 2495878.325569 19.730626 0.910266 0.154735 0.066375 0.378242
1779938821.424625 505946.245332 2495878.213740 19.741034 0.897757 0.155603 0.069149 0.406250
1779938821.524627 505946.303810 2495878.110870 19.752486 0.883799 0.167972 0.063056 0.432097
1779938821.624626 505946.362564 2495878.009113 19.748342 0.877057 0.164381 0.073873 0.445302
1779938821.724627 505946.426081 2495877.905201 19.733236 0.875818 0.151074 0.085677 0.450309
1779938821.824628 505946.493046 2495877.799276 19.734681 0.885407 0.147335 0.087061 0.432166
1779938821.924628 505946.555272 2495877.690881 19.754111 0.887962 0.156043 0.081256 0.424936
1779938822.024629 505946.608706 2495877.591280 19.764454 0.894490 0.160829 0.078552 0.409697
1779938822.124631 505946.660847 2495877.493709 19.755761 0.894935 0.149187 0.055881 0.416788
1779938822.224631 505946.717540 2495877.391442 19.739639 0.890123 0.130035 0.047175 0.434219
1779938822.324632 505946.778921 2495877.284732 19.733639 0.880741 0.118667 0.055227 0.455151
1779938822.424634 505946.843056 2495877.175427 19.749200 0.870122 0.133040 0.061945 0.470480
1779938822.524635 505946.907876 2495877.074467 19.757351 0.855224 0.146040 0.067971 0.492590
1779938822.624636 505946.971381 2495876.978427 19.751441 0.852502 0.143611 0.077787 0.496554
1779938822.724637 505947.037196 2495876.877836 19.738711 0.854817 0.135510 0.081818 0.494198
1779938822.824637 505947.103372 2495876.774749 19.737771 0.862815 0.135596 0.083004 0.479869
1779938822.924638 505947.166339 2495876.668268 19.753893 0.871699 0.138877 0.092055 0.460848
1779938823.024639 505947.220848 2495876.560169 19.764520 0.886816 0.142557 0.096938 0.428763
1779938823.124640 505947.270489 2495876.448619 19.758673 0.894675 0.150479 0.073401 0.414155
1779938823.224641 505947.321857 2495876.333202 19.741313 0.897236 0.151820 0.055701 0.410871
1779938823.324641 505947.374357 2495876.216475 19.730548 0.892454 0.152485 0.053293 0.421229
1779938823.424641 505947.430692 2495876.099861 19.737424 0.885725 0.166353 0.052757 0.430157
1779938823.524642 505947.487182 2495875.989602 19.746315 0.880466 0.178992 0.047361 0.436462
1779938823.624643 505947.539874 2495875.884259 19.744512 0.880644 0.178942 0.046069 0.436261
1779938823.724644 505947.596924 2495875.775850 19.733532 0.887733 0.168651 0.044671 0.426018
1779938823.824645 505947.655262 2495875.664597 19.733224 0.900914 0.160886 0.045689 0.400478
1779938823.924646 505947.707790 2495875.552882 19.749088 0.912151 0.158976 0.053869 0.373907
1779938824.024648 505947.751483 2495875.442481 19.763569 0.924061 0.154574 0.051079 0.345846
1779938824.124648 505947.793486 2495875.329715 19.760497 0.930253 0.145546 0.030184 0.335462
1779938824.224649 505947.839601 2495875.212319 19.746834 0.932020 0.133693 0.021016 0.336191
1779938824.324649 505947.890428 2495875.095309 19.741648 0.925279 0.130238 0.028560 0.355080
1779938824.424650 505947.947419 2495874.982964 19.754342 0.917662 0.143985 0.036654 0.368538
1779938824.524652 505948.009616 2495874.875709 19.761917 0.904371 0.159210 0.047901 0.393027
1779938824.624653 505948.071294 2495874.769601 19.749648 0.896648 0.162113 0.063413 0.407089
1779938824.724655 505948.134808 2495874.662540 19.731333 0.896710 0.162365 0.071935 0.405432
1779938824.824657 505948.196936 2495874.555923 19.727566 0.900681 0.167036 0.075052 0.394004
1779938824.924657 505948.253424 2495874.446583 19.738334 0.903540 0.183967 0.081055 0.378420
1779938825.024659 505948.303566 2495874.337764 19.743187 0.910321 0.194332 0.069883 0.358701
1779938825.124660 505948.353324 2495874.228269 19.733174 0.915578 0.183818 0.046249 0.354668
1779938825.224661 505948.405529 2495874.118124 19.720785 0.915238 0.167483 0.044813 0.363704
1779938825.324663 505948.460312 2495874.009172 19.721048 0.907043 0.163507 0.050365 0.384711
1779938825.424665 505948.518322 2495873.903507 19.732297 0.897261 0.173001 0.047199 0.403443
1779938825.524665 505948.578073 2495873.803398 19.738224 0.885643 0.184795 0.040422 0.424092
1779938825.624666 505948.638726 2495873.704256 19.728279 0.885377 0.174144 0.041475 0.429025
1779938825.724666 505948.704768 2495873.601523 19.714755 0.890000 0.160308 0.043036 0.424675
1779938825.824667 505948.771271 2495873.494092 19.724957 0.898314 0.162259 0.040904 0.406241
1779938825.924667 505948.827819 2495873.388631 19.743853 0.904573 0.162509 0.041569 0.391931
1779938826.024667 505948.876834 2495873.289850 19.751585 0.912175 0.156853 0.030816 0.377339
1779938826.124667 505948.928841 2495873.186806 19.741337 0.916184 0.135295 0.010284 0.377090
1779938826.224669 505948.983346 2495873.077740 19.729260 0.914351 0.112672 0.008192 0.388846
1779938826.324669 505949.040752 2495872.969005 19.730214 0.908814 0.115349 0.021015 0.400387
1779938826.424670 505949.101863 2495872.864565 19.736765 0.899532 0.130626 0.032199 0.415622
1779938826.524673 505949.166449 2495872.765248 19.737470 0.885398 0.153095 0.047999 0.436267
1779938826.624673 505949.233699 2495872.665760 19.722216 0.881061 0.153161 0.064569 0.442836
1779938826.724675 505949.304364 2495872.563185 19.710297 0.883904 0.147744 0.070492 0.438083
1779938826.824677 505949.373231 2495872.456733 19.724552 0.895097 0.146594 0.062991 0.416346
1779938826.924678 505949.433130 2495872.352780 19.740658 0.903880 0.147811 0.069876 0.395310
1779938827.024679 505949.489112 2495872.250199 19.742430 0.909830 0.153774 0.068941 0.379222
1779938827.124681 505949.548936 2495872.137542 19.733451 0.907110 0.153241 0.054873 0.388146
1779938827.224682 505949.609159 2495872.015305 19.726998 0.908000 0.142300 0.064600 0.388734
1779938827.324684 505949.663550 2495871.894529 19.731417 0.910450 0.131497 0.061481 0.387311
1779938827.424685 505949.713985 2495871.777109 19.745868 0.908759 0.118276 0.044759 0.397700
1779938827.524686 505949.761281 2495871.661034 19.757600 0.917531 0.113180 0.046420 0.378381
1779938827.624687 505949.807805 2495871.543876 19.753544 0.927585 0.115032 0.038554 0.353365
1779938827.724687 505949.852442 2495871.425912 19.741106 0.947356 0.109664 0.023899 0.299865
1779938827.824689 505949.889049 2495871.314726 19.743726 0.962128 0.112231 0.014714 0.247985
1779938827.924689 505949.923046 2495871.211261 19.753990 0.972859 0.124121 0.021004 0.194161
1779938828.024689 505949.960053 2495871.112647 19.754441 0.977877 0.129467 0.016841 0.163437
1779938828.124691 505950.006498 2495871.008402 19.742343 0.979457 0.124512 0.008006 0.158421
1779938828.224690 505950.058562 2495870.895448 19.732523 0.980738 0.118163 0.012632 0.155020
1779938828.324692 505950.112219 2495870.780894 19.735423 0.981594 0.108026 0.011553 0.157068
1779938828.424690 505950.168931 2495870.670300 19.745423 0.979502 0.104955 0.007803 0.171752
1779938828.524692 505950.228283 2495870.565684 19.749222 0.976526 0.117030 0.009794 0.180569
1779938828.624693 505950.287938 2495870.460218 19.736496 0.977485 0.109360 0.023367 0.178937
1779938828.724695 505950.352396 2495870.358157 19.722156 0.983031 0.103910 0.032804 0.147568
1779938828.824694 505950.416602 2495870.259837 19.725833 0.982523 0.111721 0.023159 0.147072
1779938828.924696 505950.471906 2495870.161116 19.737404 0.979231 0.119069 0.030594 0.161227
1779938829.024696 505950.528369 2495870.058237 19.737308 0.983654 0.113725 0.041808 0.133205
1779938829.124697 505950.589026 2495869.941798 19.729793 0.982985 0.104225 0.035121 0.147121
1779938829.224696 505950.651600 2495869.814057 19.728356 0.982944 0.092898 0.021606 0.157238
1779938829.324698 505950.712286 2495869.684815 19.745230 0.981351 0.092872 0.006173 0.168185
1779938829.424698 505950.769202 2495869.557580 19.766311 0.979088 0.089718 -0.009083 0.182361
1779938829.524699 505950.823899 2495869.436078 19.780151 0.980381 0.089275 -0.019114 0.174691
1779938829.624701 505950.876295 2495869.319006 19.780358 0.981761 0.083208 -0.021303 0.169609
1779938829.724702 505950.926252 2495869.210461 19.773402 0.985610 0.092810 -0.023694 0.139278
1779938829.824703 505950.972812 2495869.110352 19.769096 0.984532 0.114401 -0.043885 0.125230
1779938829.924705 505951.013986 2495869.008365 19.769718 0.983970 0.140171 -0.040485 0.102550
1779938830.024705 505951.056313 2495868.902378 19.760140 0.988313 0.127284 -0.033932 0.076714
1779938830.124707 505951.107436 2495868.792313 19.742370 0.990417 0.105555 -0.034166 0.082251
1779938830.224707 505951.160907 2495868.674908 19.736266 0.990242 0.096415 -0.028219 0.096583
1779938830.324708 505951.210684 2495868.553616 19.756606 0.988787 0.102701 -0.021967 0.106161
1779938830.424708 505951.262004 2495868.435197 19.778769 0.987429 0.100136 -0.030706 0.118380
1779938830.524710 505951.314440 2495868.322684 19.785049 0.987647 0.091991 -0.029360 0.123410
1779938830.624712 505951.370345 2495868.213306 19.775290 0.990121 0.081545 -0.014334 0.113164
1779938830.724712 505951.432847 2495868.110166 19.765773 0.992006 0.085980 -0.007914 0.092026
1779938830.824713 505951.494542 2495868.009487 19.769680 0.988870 0.103484 -0.011629 0.106264
1779938830.924715 505951.548829 2495867.911798 19.769673 0.986153 0.118343 -0.009739 0.115771
1779938831.024715 505951.602073 2495867.807078 19.757218 0.987105 0.110892 -0.004574 0.115354
1779938831.124716 505951.659174 2495867.690632 19.739639 0.986489 0.106960 0.002091 0.124078
1779938831.224718 505951.718192 2495867.566539 19.726915 0.983410 0.099404 -0.005939 0.151619
1779938831.324719 505951.778407 2495867.444595 19.735506 0.979606 0.103783 -0.017594 0.171151
1779938831.424721 505951.839651 2495867.327930 19.751816 0.976460 0.111394 -0.027459 0.182656
1779938831.524721 505951.898880 2495867.212206 19.754656 0.979325 0.101329 -0.022182 0.173678
1779938831.624721 505951.960990 2495867.101624 19.743768 0.981596 0.102410 -0.023000 0.159541
1779938831.724723 505952.024732 2495866.997787 19.739587 0.982097 0.115010 -0.042976 0.142865
1779938831.824725 505952.077378 2495866.898408 19.752333 0.979197 0.129381 -0.056067 0.145914
1779938831.924728 505952.121712 2495866.801370 19.758884 0.983605 0.126372 -0.049661 0.118683
1779938832.024728 505952.169228 2495866.698243 19.750582 0.986318 0.110884 -0.048246 0.112045
1779938832.124729 505952.220875 2495866.585950 19.738127 0.985900 0.096369 -0.055387 0.125087
1779938832.224729 505952.272008 2495866.468740 19.738326 0.986179 0.086398 -0.049552 0.132403
1779938832.324731 505952.322889 2495866.355698 19.753389 0.983590 0.077542 -0.032599 0.159607
1779938832.424733 505952.379379 2495866.251468 19.767421 0.984093 0.067507 -0.018554 0.163277
1779938832.524734 505952.436869 2495866.150357 19.767988 0.984504 0.053065 -0.003672 0.167103
1779938832.624735 505952.497816 2495866.052864 19.757780 0.988635 0.040547 -0.001436 0.144760
1779938832.724736 505952.561606 2495865.957954 19.756102 0.988820 0.035338 -0.023405 0.142963
1779938832.824735 505952.618680 2495865.863497 19.767517 0.985540 0.054722 -0.023969 0.158560
1779938832.924737 505952.673292 2495865.769161 19.766244 0.987653 0.074123 -0.005797 0.137890
1779938833.024737 505952.735388 2495865.669565 19.749419 0.986012 0.085376 -0.007878 0.142931
1779938833.124738 505952.803482 2495865.561272 19.731903 0.981785 0.081022 -0.024585 0.170084
1779938833.224738 505952.872174 2495865.447522 19.724842 0.981403 0.064135 -0.016571 0.180168
1779938833.324739 505952.944253 2495865.335103 19.731859 0.978466 0.073455 -0.005620 0.192811
1779938833.424737 505953.019350 2495865.227367 19.739289 0.976103 0.084057 -0.014609 0.199861
1779938833.524740 505953.089547 2495865.122422 19.737180 0.976897 0.085492 -0.019784 0.194862
1779938833.624741 505953.155559 2495865.020859 19.724412 0.982382 0.080696 -0.023321 0.166941
1779938833.724742 505953.217985 2495864.926239 19.719234 0.987227 0.088877 -0.039941 0.126053
1779938833.824745 505953.271264 2495864.836235 19.729574 0.984032 0.119296 -0.057179 0.119080
1779938833.924747 505953.315966 2495864.748880 19.731084 0.983624 0.137329 -0.067500 0.095225
1779938834.024747 505953.362147 2495864.656173 19.718119 0.983796 0.139967 -0.074180 0.083980
1779938834.124748 505953.415957 2495864.553291 19.700227 0.987192 0.121520 -0.068272 0.077618
1779938834.224748 505953.477454 2495864.441692 19.688735 0.990812 0.100171 -0.048988 0.076531
1779938834.324750 505953.543279 2495864.333845 19.693974 0.990610 0.111939 -0.032717 0.071355
1779938834.424749 505953.606071 2495864.230954 19.705296 0.986649 0.121682 -0.036068 0.102058
1779938834.524751 505953.665297 2495864.129981 19.705935 0.986682 0.116420 -0.035638 0.107868
1779938834.624752 505953.724038 2495864.029589 19.692714 0.989218 0.103841 -0.031853 0.098236
1779938834.724753 505953.783424 2495863.931411 19.679955 0.990760 0.104648 -0.030036 0.080877
1779938834.824755 505953.835068 2495863.834735 19.682847 0.987335 0.132750 -0.031463 0.080979
1779938834.924757 505953.873715 2495863.738862 19.684138 0.983186 0.157840 -0.034608 0.085060
1779938835.024756 505953.909136 2495863.635181 19.672028 0.982852 0.167361 -0.029005 0.071773
1779938835.124758 505953.947149 2495863.519647 19.653228 0.984918 0.157985 -0.017814 0.068263
1779938835.224758 505953.990014 2495863.396958 19.641427 0.988197 0.137087 -0.002380 0.068323
1779938835.324759 505954.034118 2495863.273762 19.650277 0.984819 0.144758 0.012555 0.094968
1779938835.424759 505954.079810 2495863.148883 19.661042 0.982583 0.153969 0.026649 0.100566
1779938835.524761 505954.124840 2495863.028272 19.664803 0.979518 0.164620 0.017884 0.114563
1779938835.624763 505954.170205 2495862.911913 19.655289 0.982432 0.155395 0.000592 0.103346
1779938835.724763 505954.217888 2495862.800643 19.649942 0.987056 0.142979 -0.016488 0.070750
1779938835.824765 505954.262256 2495862.696677 19.661037 0.983867 0.161564 -0.026128 0.072246
1779938835.924765 505954.300787 2495862.596385 19.666073 0.984010 0.172314 -0.018472 0.041111
1779938836.024766 505954.340363 2495862.491527 19.657094 0.984533 0.166856 -0.028518 0.045171
